location_id,state_ut,district,Disease,year,week,Cases,preci,LAI,Temp,Latitude,Longitude
Maharashtra_Nashik_Acute Diarrhoeal Disease,Maharashtra,Nashik,Acute Diarrhoeal Disease,2012,40,46,0.1843024431,9.0,301.08,20.0112475,73.7902364
Maharashtra_Nashik_Acute Diarrhoeal Disease,Maharashtra,Nashik,Acute Diarrhoeal Disease,2012,41,12,0.7999218103,20.0,300.672,20.0112475,73.7902364
Maharashtra_Nashik_Acute Diarrhoeal Disease,Maharashtra,Nashik,Acute Diarrhoeal Disease,2013,30,62,1.402063445,9.0,303.11,20.0112475,73.7902364
Maharashtra_Nashik_Acute Diarrhoeal Disease,Maharashtra,Nashik,Acute Diarrhoeal Disease,2014,37,158,1.064333115,10.0,297.25,20.0112475,73.7902364
Maharashtra_Nashik_Acute Diarrhoeal Disease,Maharashtra,Nashik,Acute Diarrhoeal Disease,2015,29,71,0.3793102943,8.0,302.46500000000003,20.0112475,73.7902364
Maharashtra_Nashik_Acute Diarrhoeal Disease,Maharashtra,Nashik,Acute Diarrhoeal Disease,2016,21,409,0.02762493964,5.0,310.56,20.0112475,73.7902364
Maharashtra_Nashik_Acute Diarrhoeal Disease,Maharashtra,Nashik,Acute Diarrhoeal Disease,2016,23,158,0.07884598639,5.0,312.91200000000003,20.0112475,73.7902364
Maharashtra_Nashik_Acute Diarrhoeal Disease,Maharashtra,Nashik,Acute Diarrhoeal Disease,2016,28,87,1.1268116283,1.0,303.11,20.0112475,73.7902364
Maharashtra_Nashik_Acute Diarrhoeal Disease,Maharashtra,Nashik,Acute Diarrhoeal Disease,2016,29,68,0.05533802627,5.0,310.24333340000004,20.0112475,73.7902364
Maharashtra_Nashik_Acute Diarrhoeal Disease,Maharashtra,Nashik,Acute Diarrhoeal Disease,2017,39,33,0.7303078924,9.0,297.77500000000003,20.0112475,73.7902364
Maharashtra_Nashik_Acute Diarrhoeal Disease,Maharashtra,Nashik,Acute Diarrhoeal Disease,2017,47,251,3.38e-05,9.0,303.2033334,20.0112475,73.7902364
Maharashtra_Nashik_Acute Diarrhoeal Disease,Maharashtra,Nashik,Acute Diarrhoeal Disease,2018,27,75,1.073003287,2.0,304.89,20.0112475,73.7902364
Maharashtra_Nashik_Acute Diarrhoeal Disease,Maharashtra,Nashik,Acute Diarrhoeal Disease,2018,28,61,1.0244537,2.0,301.68,20.0112475,73.7902364
Maharashtra_Osmanabad_Acute Diarrhoeal Disease,Maharashtra,Osmanabad,Acute Diarrhoeal Disease,2009,1,23,0.01311970328,7.0,306.396,18.16984395,76.11796321
Maharashtra_Osmanabad_Acute Diarrhoeal Disease,Maharashtra,Osmanabad,Acute Diarrhoeal Disease,2011,42,27,0.2650476673,9.0,308.755,18.16984395,76.11796321
Maharashtra_Osmanabad_Acute Diarrhoeal Disease,Maharashtra,Osmanabad,Acute Diarrhoeal Disease,2012,49,65,0.001327137461,7.0,307.72,18.16984395,76.11796321
Maharashtra_Osmanabad_Acute Diarrhoeal Disease,Maharashtra,Osmanabad,Acute Diarrhoeal Disease,2012,50,102,0.01367871891,7.0,305.372,18.16984395,76.11796321
Maharashtra_Osmanabad_Acute Diarrhoeal Disease,Maharashtra,Osmanabad,Acute Diarrhoeal Disease,2013,32,16,1.102604394,5.0,303.11,18.16984395,76.11796321
Maharashtra_Osmanabad_Acute Diarrhoeal Disease,Maharashtra,Osmanabad,Acute Diarrhoeal Disease,2014,29,37,1.296024763,2.0,303.11,18.16984395,76.11796321
Maharashtra_Osmanabad_Acute Diarrhoeal Disease,Maharashtra,Osmanabad,Acute Diarrhoeal Disease,2014,30,37,0.4879185385,4.0,308.48,18.16984395,76.11796321
Maharashtra_Osmanabad_Acute Diarrhoeal Disease,Maharashtra,Osmanabad,Acute Diarrhoeal Disease,2016,23,55,0.05239834333,1.0,319.288,18.16984395,76.11796321
Maharashtra_Osmanabad_Acute Diarrhoeal Disease,Maharashtra,Osmanabad,Acute Diarrhoeal Disease,2016,40,31,0.3776196185,12.0,302.81,18.16984395,76.11796321
Maharashtra_Osmanabad_Acute Diarrhoeal Disease,Maharashtra,Osmanabad,Acute Diarrhoeal Disease,2017,25,368,0.4001070088,3.0,308.22,18.16984395,76.11796321
Maharashtra_Parbhani_Acute Diarrhoeal Disease,Maharashtra,Parbhani,Acute Diarrhoeal Disease,2010,28,61,2.304096889,2.0,303.56,19.29031365,76.60290343
Maharashtra_Parbhani_Acute Diarrhoeal Disease,Maharashtra,Parbhani,Acute Diarrhoeal Disease,2010,30,39,0.3678758775,9.0,305.39,19.29031365,76.60290343
Maharashtra_Parbhani_Acute Diarrhoeal Disease,Maharashtra,Parbhani,Acute Diarrhoeal Disease,2010,31,31,0.3396397973,4.0,306.43,19.29031365,76.60290343
Maharashtra_Parbhani_Acute Diarrhoeal Disease,Maharashtra,Parbhani,Acute Diarrhoeal Disease,2010,34,33,0.9712524736,3.0,303.11,19.29031365,76.60290343
Maharashtra_Parbhani_Acute Diarrhoeal Disease,Maharashtra,Parbhani,Acute Diarrhoeal Disease,2012,37,14,0.1991568221,9.0,302.61,19.29031365,76.60290343
Maharashtra_Parbhani_Acute Diarrhoeal Disease,Maharashtra,Parbhani,Acute Diarrhoeal Disease,2013,28,59,0.2134294921,2.0,303.11,19.29031365,76.60290343
Maharashtra_Parbhani_Acute Diarrhoeal Disease,Maharashtra,Parbhani,Acute Diarrhoeal Disease,2014,10,47,0.112009218,7.0,307.0,19.29031365,76.60290343
Maharashtra_Parbhani_Acute Diarrhoeal Disease,Maharashtra,Parbhani,Acute Diarrhoeal Disease,2014,46,32,0.08710501478,8.0,308.6,19.29031365,76.60290343
Maharashtra_Parbhani_Acute Diarrhoeal Disease,Maharashtra,Parbhani,Acute Diarrhoeal Disease,2015,16,24,0.3435382668,4.0,311.948,19.29031365,76.60290343
Maharashtra_Parbhani_Acute Diarrhoeal Disease,Maharashtra,Parbhani,Acute Diarrhoeal Disease,2016,18,25,0.05332568989,3.0,326.3,19.29031365,76.60290343
Maharashtra_Parbhani_Acute Diarrhoeal Disease,Maharashtra,Parbhani,Acute Diarrhoeal Disease,2016,19,127,0.06057607148,3.0,323.47,19.29031365,76.60290343
Maharashtra_Parbhani_Acute Diarrhoeal Disease,Maharashtra,Parbhani,Acute Diarrhoeal Disease,2018,23,35,0.1153558791,2.0,316.94,19.29031365,76.60290343
Maharashtra_Parbhani_Acute Diarrhoeal Disease,Maharashtra,Parbhani,Acute Diarrhoeal Disease,2020,53,66,0.06249646935,18.0,304.355,19.29031365,76.60290343
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2010,13,131,4.61e-05,9.0,311.57,18.521428,73.8544541
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2011,22,141,0.06051123648,5.0,312.2033334,18.521428,73.8544541
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2011,26,311,0.5102087662,4.0,300.08,18.521428,73.8544541
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2013,12,75,6.8e-05,5.0,315.1733334,18.521428,73.8544541
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2013,43,50,0.1200245707,9.0,302.57,18.521428,73.8544541
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2014,36,36,1.062114181,11.0,303.08,18.521428,73.8544541
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2015,17,62,0.047574562495,7.0,309.2333334,18.521428,73.8544541
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2015,23,10,0.09445700622,7.0,316.144,18.521428,73.8544541
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2015,30,154,1.529572784,9.0,303.11,18.521428,73.8544541
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2015,44,71,0.3250045805,9.5,302.4675,18.521428,73.8544541
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2015,48,65,0.004464526676,12.0,305.125,18.521428,73.8544541
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2016,23,32,0.08374067469,9.0,311.656,18.521428,73.8544541
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2019,40,45,1.012672241,9.0,301.04,18.521428,73.8544541
Maharashtra_Pune_Acute Diarrhoeal Disease,Maharashtra,Pune,Acute Diarrhoeal Disease,2022,22,97,0.009360110755,6.0,310.9133334,18.521428,73.8544541
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2010,27,12,0.5895926865,8.0,298.58,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2010,42,12,0.723531365,9.0,300.80400000000003,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2011,30,101,1.642483647,9.0,294.96,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2011,32,29,3.780674599,9.0,303.11,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2011,34,101,1.642483647,9.0,294.96,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2011,42,89,0.5531600728,9.0,301.132,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2011,50,27,0.04008321143,14.0,304.84000000000003,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2012,8,18,9.47e-05,8.0,305.84000000000003,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2012,28,59,1.448699344,7.0,303.11,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2013,2,110,6.87e-05,9.0,303.4766666,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2013,37,67,0.833964317,23.0,299.19,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2014,1,49,0.08871151979,9.0,301.65000000000003,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2014,3,49,0.08871151979,9.0,301.65000000000003,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2016,47,33,0.00018983514565,21.0,303.673,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2018,28,50,1.839173068,9.0,296.3,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2019,22,53,0.003058341195,9.0,313.096,18.4928092,73.13807095
Maharashtra_Raigad_Acute Diarrhoeal Disease,Maharashtra,Raigad,Acute Diarrhoeal Disease,2019,42,32,1.857138872,19.0,298.57,18.4928092,73.13807095
Maharashtra_Ratnagiri_Acute Diarrhoeal Disease,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2010,6,14,8.66e-05,9.0,306.204,17.2826079,73.4569787
Maharashtra_Ratnagiri_Acute Diarrhoeal Disease,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2010,17,36,0.01240320211,9.0,310.06333340000003,17.2826079,73.4569787
Maharashtra_Ratnagiri_Acute Diarrhoeal Disease,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2010,27,44,1.200794741,9.0,303.11,17.2826079,73.4569787
Maharashtra_Ratnagiri_Acute Diarrhoeal Disease,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2010,39,7,2.05795466,15.0,299.2,17.2826079,73.4569787
Maharashtra_Ratnagiri_Acute Diarrhoeal Disease,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2011,22,27,0.03939463256,9.0,307.845,17.2826079,73.4569787
Maharashtra_Ratnagiri_Acute Diarrhoeal Disease,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2011,24,61,3.31889966,9.0,303.11,17.2826079,73.4569787
Maharashtra_Ratnagiri_Acute Diarrhoeal Disease,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2012,39,22,0.4814278729,22.0,299.175,17.2826079,73.4569787
Maharashtra_Ratnagiri_Acute Diarrhoeal Disease,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2012,42,15,1.267277546,31.0,301.74666659999997,17.2826079,73.4569787
Maharashtra_Ratnagiri_Acute Diarrhoeal Disease,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2013,2,15,4.53e-05,13.0,303.764,17.2826079,73.4569787
Maharashtra_Ratnagiri_Acute Diarrhoeal Disease,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2016,10,43,0.0008089942361,10.0,303.22,17.2826079,73.4569787
Maharashtra_Ratnagiri_Acute Diarrhoeal Disease,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2016,47,25,0.0003980540511,23.0,305.2666666,17.2826079,73.4569787
Maharashtra_Ratnagiri_Acute Diarrhoeal Disease,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2019,13,45,0.002829652269,9.0,310.1333334,17.2826079,73.4569787
Maharashtra_Ratnagiri_Acute Diarrhoeal Disease,Maharashtra,Ratnagiri,Acute Diarrhoeal Disease,2019,26,26,0.8088987118,9.0,303.75,17.2826079,73.4569787
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2009,2,113,0.01937928842,7.0,302.6666666,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2012,20,91,6.68e-05,6.0,315.932,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2012,21,26,0.1345767349,6.0,316.564,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2013,19,121,0.01163447596,6.0,317.98,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2013,21,95,0.002632427695,5.0,319.584,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2014,35,50,0.5778216892,12.0,303.32,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2014,46,51,0.007838094787,9.0,302.1266666,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2014,48,40,0.02274543003,11.0,302.3,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2015,3,97,0.04524913359,8.0,301.89,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2015,15,65,0.005531981028,9.0,309.0933334,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2015,19,100,0.00036372122695000004,7.0,316.1383333,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2015,27,57,0.07099890322,9.0,303.4066666,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2016,25,68,0.02758685536,6.0,313.13599999999997,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2017,36,40,0.225798301,16.0,298.975,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2017,40,19,0.3238745326,18.0,302.74,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2017,51,53,7.08e-05,9.0,303.904,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2018,17,47,0.04937744584,6.0,313.9266666,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2018,44,17,0.1624665616,9.0,300.192,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2019,25,58,0.1024741058,6.0,303.785,17.1726928,74.58676543
Maharashtra_Sangli_Acute Diarrhoeal Disease,Maharashtra,Sangli,Acute Diarrhoeal Disease,2019,45,67,0.5456271629,9.0,300.62,17.1726928,74.58676543
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2012,11,104,5.56e-05,3.0,316.94333340000003,17.63612885,74.29827808
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2012,18,26,0.08421699515,3.0,317.348,17.63612885,74.29827808
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2012,19,141,4.39e-05,9.0,317.468,17.63612885,74.29827808
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2012,45,18,0.01435343425,9.0,309.348,17.63612885,74.29827808
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2013,39,25,0.9205670216,8.0,305.0466666,17.63612885,74.29827808
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2013,50,202,0.12851803500575001,9.0,306.42861113333333,17.63612885,74.29827808
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2014,19,22,0.02217864855,4.0,316.3,17.63612885,74.29827808
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2014,24,11,0.3485634345,5.0,311.045,17.63612885,74.29827808
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2015,6,22,0.0002915643657,6.0,304.26,17.63612885,74.29827808
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2015,29,56,0.08393104038,7.0,304.876,17.63612885,74.29827808
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2017,18,71,0.0008892755354,4.0,321.63599999999997,17.63612885,74.29827808
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2018,21,88,0.01421115729,4.0,319.172,17.63612885,74.29827808
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2020,52,116,0.0006041071017,7.0,303.46,17.63612885,74.29827808
Maharashtra_Satara_Acute Diarrhoeal Disease,Maharashtra,Satara,Acute Diarrhoeal Disease,2021,12,80,0.002590515235,9.0,313.772,17.63612885,74.29827808
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2009,40,13,0.4793444029,9.0,300.708,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2010,2,17,0.0001655363444,12.0,301.324,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2010,38,66,1.0763742874,13.0,300.78,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2010,44,38,0.8108660347,14.0,299.1533334,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2010,47,42,0.1680233347,21.0,300.6966666,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2011,24,37,2.912180594,5.0,304.2,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2011,28,45,1.7879052185000002,3.0,301.625,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2011,39,11,0.2105254139,26.0,298.485,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2012,31,20,1.136045968,5.0,303.11,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2012,37,26,0.8231801478,4.0,301.0,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2012,44,18,0.04724591337,9.0,303.612,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2013,31,20,2.746087554,7.0,303.11,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2013,42,42,0.31374256735,19.5,298.865,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2013,47,14,0.0002849690279,16.0,302.86,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2014,45,388,0.05834864708,17.0,304.84000000000003,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2015,8,45,8.31e-05,7.0,311.276,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2015,27,38,0.75721747905,11.0,301.6383333,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2015,39,27,0.8165498895,29.0,299.68,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2015,50,14,4.04e-05,14.0,305.088,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2016,25,389,0.1076939772,6.0,312.46,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2016,27,25,1.610617135,9.0,300.54,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2016,29,36,0.7446004726,9.0,299.7,19.1943294,72.9701779
Maharashtra_Thane_Acute Diarrhoeal Disease,Maharashtra,Thane,Acute Diarrhoeal Disease,2018,44,30,0.08740005781,17.0,305.97,19.1943294,72.9701779
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2011,32,3,0.6227914222,9.0,303.11,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2012,18,19,0.0003987565128,3.0,324.428,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2013,26,13,2.349035298,4.0,313.22,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2013,28,26,2.074151107,3.0,303.11,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2014,24,13,0.002039530443,3.0,320.14,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2014,26,29,0.04908860659,9.0,317.33,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2014,29,13,0.6203145699,4.0,303.11,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2014,31,36,2.058495317,4.0,302.94,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2015,25,10,0.1740159098,3.0,317.035,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2015,26,58,0.5604884504,3.0,315.1066666,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2015,27,15,0.8291251264,3.0,312.84000000000003,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2015,28,11,3.608755405,3.0,303.11,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2016,17,12,0.004241751111,9.0,324.6866666,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2016,23,10,0.003747749167,2.0,319.7366666,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2016,28,28,3.976915721,4.0,303.11,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2016,31,5,0.8219405716,5.0,302.12,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2016,35,10,0.08585386023,13.0,304.59000000000003,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2016,37,21,0.1109686772,9.0,300.55,20.32570375,78.11691397
Maharashtra_Yavatmal_Acute Diarrhoeal Disease,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,2018,18,6,5.27e-05,3.0,325.288,20.32570375,78.11691397
